Date,Open,High,Low,Close,Adj Close,Volume,Day
5/20/2021,324.119995,329.709991,323.890015,328.829987,323.85318,46466100,1928
5/21/2021,330.429993,330.859985,326.640015,327.01001,322.060699,50330400,1929
5/24/2021,329.369995,333.670013,326.899994,332.51001,327.477509,32475800,1930
5/25/2021,334.070007,334.809998,331.76001,332.970001,327.930511,31280300,1931
5/26/2021,333.660004,334.609985,332.950012,334.130005,329.072998,25444900,1932
5/27/2021,333.670013,334.540009,332.670013,332.880005,327.841888,27931700,1933
5/28/2021,334.119995,335.570007,333.600006,333.929993,328.875977,29927400,1934
6/1/2021,335.299988,335.790009,331.429993,332.820007,327.782806,31145400,1935
6/2/2021,333.25,334.339996,331.700012,333.470001,328.422974,22047900,1936
6/3/2021,330.549988,331.859985,328.279999,330,325.005524,37057800,1937
6/4/2021,331.850006,336.059998,331.779999,335.600006,330.520691,38736500,1938
6/7/2021,335.049988,336.660004,334.339996,336.600006,331.505615,32611900,1939
6/8/2021,338.399994,339.290009,335.029999,336.76001,331.663147,27282800,1940
6/9/2021,338.170013,338.970001,336.649994,336.839996,331.741943,21485300,1941
6/10/2021,337.190002,340.459991,336.730011,340.350006,335.198822,33702100,1942
6/11/2021,340.359985,341.25,339.690002,341.23999,336.075348,21222800,1943
6/14/2021,341.679993,344.519989,340.459991,344.51001,339.295868,27827700,1944
6/15/2021,344.149994,344.470001,341.519989,342.26001,337.079926,35963800,1945
6/16/2021,342.73999,343.839996,337.450012,341.01001,335.848846,55399500,1946
6/17/2021,339.970001,346.380005,339.920013,345.339996,340.113251,59722700,1947
6/18/2021,343.630005,344.809998,341.859985,342.630005,337.444275,55414900,1948
6/21/2021,342.429993,344.690002,340.149994,344.359985,339.541473,32992600,1949
6/22/2021,344.149994,348.029999,343.839996,347.570007,342.706604,28941600,1950
6/23/2021,347.51001,348.920013,346.880005,347.73999,342.874207,27188500,1951
6/24/2021,349.730011,351.459991,349.170013,349.890015,344.994202,32581600,1952
6/25/2021,350.470001,350.720001,348.839996,349.459991,344.57016,28682800,1953
6/28/2021,350.779999,353.850006,350.720001,353.709991,348.760712,39130300,1954
6/29/2021,353.529999,355.019989,352.670013,354.98999,350.022797,29426000,1955
6/30/2021,354.829987,355.230011,353.829987,354.429993,349.470612,32724000,1956
7/1/2021,354.070007,355.089996,352.679993,354.570007,349.608704,29290000,1957
7/2/2021,356.519989,358.970001,356.279999,358.640015,353.621765,32727200,1958
7/6/2021,359.26001,360.480011,356.48999,360.190002,355.150085,38842400,1959
7/7/2021,362.450012,362.76001,358.940002,360.950012,355.899384,35265200,1960
7/8/2021,355.73999,359.649994,354.420013,358.769989,353.749939,50890000,1961
7/9/2021,358.170013,361.5,357.570007,361.01001,355.958649,35184500,1962
7/12/2021,362.450012,362.890015,360.829987,362.420013,357.348877,25717700,1963
7/13/2021,362.029999,365.470001,361.540009,362.420013,357.348877,39723000,1964
7/14/2021,364.829987,365.48999,362.220001,363.070007,357.989807,35336400,1965
7/15/2021,362.980011,363.190002,358.459991,360.519989,355.475403,53391600,1966
7/16/2021,361.399994,362.410004,357.23999,357.600006,352.596283,47262000,1967
7/19/2021,354.049988,355.179993,352.040009,354.670013,349.707275,64404600,1968
7/20/2021,355.630005,360.279999,353.799988,358.790009,353.769684,42183700,1969
7/21/2021,358.350006,361.559998,358.119995,361.559998,356.500854,30259900,1970
7/22/2021,361.769989,363.959991,361.769989,363.950012,358.857452,30252200,1971
7/23/2021,365.309998,368.48999,363.920013,368.200012,363.047943,31960800,1972
7/26/2021,367.48999,368.890015,366.600006,368.48999,363.333954,28438100,1973
7/27/2021,368.220001,368.220001,360.160004,364.429993,359.330719,57933100,1974
7/28/2021,365.600006,367.450012,363.23999,365.829987,360.711151,42066200,1975
7/29/2021,365.25,367.679993,365.25,366.480011,361.35202,25672500,1976
7/30/2021,362.440002,365.170013,362.410004,364.570007,359.46875,36484600,1977
8/2/2021,366.279999,366.880005,363.869995,364.600006,359.498352,27334100,1978
8/3/2021,365.279999,366.929993,362,366.809998,361.677429,35558500,1979
8/4/2021,366.769989,368.320007,365.630005,367.339996,362.199982,29602200,1980
8/5/2021,368.179993,369.910004,367.450012,369.670013,364.497406,21443900,1981
8/6/2021,368.369995,369.369995,366.910004,368.049988,362.900085,33332100,1982
8/9/2021,368.519989,369.269989,367.390015,368.730011,363.570557,25960200,1983
8/10/2021,369.26001,369.559998,365.619995,366.839996,361.707001,35130800,1984
8/11/2021,368.140015,368.649994,364.839996,366.209991,361.085815,34249800,1985
8/12/2021,365.690002,367.899994,364.299988,367.529999,362.387329,25969200,1986
8/13/2021,367.890015,369.160004,367.380005,368.820007,363.659302,19336200,1987
8/16/2021,367.670013,369.019989,363.700012,368.980011,363.817078,34856900,1988
8/17/2021,366.149994,367.149994,363.230011,365.730011,360.612549,44793900,1989
8/18/2021,365.179993,366.619995,361.869995,362.209991,357.141785,38541900,1990
8/19/2021,360.220001,365.679993,359.959991,363.959991,358.867279,48499400,1991
8/20/2021,365.059998,368.140015,364.73999,367.730011,362.584564,39486000,1992
8/23/2021,368.799988,373.940002,368.790009,373.230011,368.007568,34034700,1993
8/24/2021,373.839996,374.98999,373.359985,374.369995,369.131622,21732900,1994
8/25/2021,374.630005,375.390015,373.859985,374.799988,369.555603,20441900,1995
8/26/2021,373.920013,374.619995,371.970001,372.420013,367.208923,29133300,1996
8/27/2021,373.070007,376.559998,372.570007,376.040009,370.77829,27104700,1997
8/30/2021,376.850006,380.76001,376.829987,380.26001,374.93924,27295700,1998
8/31/2021,380.51001,380.579987,378.359985,379.950012,374.633575,29628200,1999
9/1/2021,381.040009,382.709991,380.369995,380.579987,375.25473,28138300,2000
9/2/2021,381.970001,382.309998,379.149994,380.399994,375.07724,25453400,2001
9/3/2021,379.220001,381.980011,379.200012,381.570007,376.230865,24605400,2002
9/7/2021,381.679993,382.779999,380.48999,382.109985,376.763306,23970200,2003
9/8/2021,381.929993,381.929993,378.450012,380.779999,375.451935,32949200,2004
9/9/2021,381.01001,382.149994,379.220001,379.470001,374.160248,29399000,2005
9/10/2021,381.230011,381.970001,376.25,376.589996,371.320526,40249400,2006
9/13/2021,378.98999,379.429993,374.220001,376.329987,371.064148,48741800,2007
9/14/2021,377.859985,378.609985,374.279999,375.26001,370.009155,41826600,2008
9/15/2021,375.730011,378.410004,373.369995,378.049988,372.760101,34097900,2009
9/16/2021,376.679993,378.899994,374.700012,378.309998,373.01651,35193100,2010
9/17/2021,377.820007,377.869995,372.76001,373.829987,368.599152,60912300,2011
9/20/2021,367.459991,369.25,360.929993,365.700012,360.982758,76203200,2012
9/21/2021,367.579987,368.809998,364.98999,366.149994,361.426849,41927500,2013
9/22/2021,367.089996,371.070007,365.959991,369.570007,364.802826,46972900,2014
9/23/2021,370.76001,374.040009,370.100006,372.980011,368.168823,44652000,2015
9/24/2021,370.649994,373.76001,370.269989,373.329987,368.514313,36056800,2016
9/27/2021,370.200012,371.25,367.730011,370.350006,365.572754,43338100,2017
9/28/2021,365.670013,370.299988,359.350006,359.869995,355.227936,97701600,2018
9/29/2021,361.170013,363.369995,358.640015,359.279999,354.645538,58076600,2019
9/30/2021,360.970001,362.679993,357.100006,357.959991,353.342499,61384600,2020
10/1/2021,358.600006,361.25,354.380005,360.179993,355.533936,56375500,2021
10/4/2021,358.519989,358.859985,350.320007,352.619995,348.071442,76766000,2022
10/5/2021,353.709991,359.690002,353.480011,357.380005,352.770081,47232900,2023
10/6/2021,354.079987,359.950012,353.149994,359.670013,355.030518,56806500,2024
10/7/2021,362.799988,365.690002,362.25,362.970001,358.287903,39411200,2025
10/8/2021,364.079987,364.320007,360.609985,361.160004,356.501282,41822300,2026
10/11/2021,359.579987,363.200012,358.299988,358.390015,353.767029,34847200,2027
10/12/2021,359.880005,360.329987,356.480011,357.140015,352.533112,43905100,2028
10/13/2021,359.51001,360.690002,357.429993,360,355.356232,40120800,2029
10/14/2021,363.690002,366.850006,363.01001,366.630005,361.900665,43433900,2030
10/15/2021,367.880005,369.059998,366.820007,368.940002,364.180939,40419900,2031
10/18/2021,367.609985,372.869995,366.98999,372.649994,367.843048,34513500,2032
10/19/2021,373.75,375.519989,372.700012,375.470001,370.626709,29091000,2033
10/20/2021,375.940002,376.570007,373.459991,374.980011,370.143066,31390300,2034
10/21/2021,374.160004,377.470001,373.850006,377.269989,372.403473,25469300,2035
10/22/2021,375.980011,376.970001,372.390015,374.100006,369.274384,36275800,2036
10/25/2021,375.559998,378.869995,373.559998,377.929993,373.054932,32597800,2037
10/26/2021,380.230011,382.709991,377.910004,379.119995,374.229645,47191300,2038
10/27/2021,379.579987,383.149994,379.309998,380,375.098236,45760500,2039
10/28/2021,381.950012,384.480011,381.160004,384.220001,379.263794,38007000,2040
10/29/2021,381.059998,386.279999,380.700012,386.109985,381.129456,37310100,2041
11/1/2021,386.559998,387.559998,384.420013,387.429993,382.432373,30765300,2042
11/2/2021,386.799988,389.540009,386.75,389.049988,384.031494,25135300,2043
11/3/2021,389.549988,393.609985,388.480011,393.179993,388.108276,33748900,2044
11/4/2021,394.480011,399.200012,393.920013,398.220001,393.083221,40265300,2045
11/5/2021,400.040009,400.98999,397.160004,398.600006,393.458313,43383800,2046
11/8/2021,398.570007,399.619995,397.399994,398.059998,392.925262,29256300,2047
11/9/2021,399.160004,399.570007,393.920013,395.320007,390.220673,50490700,2048
11/10/2021,392.470001,395.359985,387.529999,389.51001,384.485626,54937400,2049
11/11/2021,392.570007,392.75,390.23999,390.589996,385.551636,32243000,2050
11/12/2021,391.769989,395.25,390.130005,394.700012,389.608704,34730600,2051
11/15/2021,395.910004,396.23999,392.100006,394.609985,389.519775,33716900,2052
11/16/2021,393.859985,397.929993,393.660004,397.420013,392.293549,27872900,2053
11/17/2021,397.75,399.720001,396.640015,397.630005,392.500854,28703300,2054
11/18/2021,399.730011,402.269989,397.450012,401.75,396.567688,45721500,2055
11/19/2021,403.429993,405.299988,402.579987,403.98999,398.778748,45191700,2056
11/22/2021,405.570007,408.709991,399.190002,399.299988,394.149292,61715400,2057
11/23/2021,398.109985,400.230011,392.920013,397.480011,392.352753,70098700,2058
11/24/2021,394.929993,399.049988,392.540009,398.76001,393.616241,46954400,2059
11/26/2021,396.109985,397.540009,389.769989,391.200012,386.153839,51533300,2060
11/29/2021,395.890015,400.730011,395.140015,399.690002,394.534302,54447100,2061
11/30/2021,398.779999,401.190002,391.75,393.820007,388.73999,81332700,2062
12/1/2021,398.279999,400.480011,386.640015,387.119995,382.126404,77766500,2063
12/2/2021,385.799988,391.73999,384.339996,389.910004,384.880402,84416600,2064
12/3/2021,391.309998,392.339996,378.899994,383.130005,378.187927,105349100,2065
12/6/2021,383.630005,387.600006,379.299988,386.200012,381.218262,67588800,2066
12/7/2021,393.029999,398.459991,392.98999,397.829987,392.698273,56005300,2067
12/8/2021,398.170013,399.820007,396.220001,399.609985,394.455261,39204000,2068
12/9/2021,398.350006,400.200012,393.529999,393.730011,388.651184,49973700,2069
12/10/2021,396.619995,398.279999,393.359985,398.01001,392.875916,52545800,2070
12/13/2021,398,398.329987,391.880005,392.26001,387.200165,50166400,2071
12/14/2021,387.299988,390.089996,383.630005,388.200012,383.192444,75199200,2072
12/15/2021,387.940002,397.420013,383.880005,397.049988,391.928314,73858000,2073
12/16/2021,398.040009,398.480011,385.209991,386.839996,381.850006,82591400,2074
12/17/2021,383.329987,389.190002,381.769989,384.910004,379.944977,80492500,2075
12/20/2021,379.570007,381.5,377.470001,380.690002,376.259338,65336800,2076
12/21/2021,384.049988,389.529999,380.200012,389.209991,384.680145,48899500,2077
12/22/2021,388.910004,394.160004,388.230011,393.950012,389.36499,37042200,2078
12/23/2021,394.309998,398.429993,394.140015,396.920013,392.300415,29595500,2079
12/27/2021,398.25,403.480011,398.220001,403.480011,398.784058,32820700,2080
12/28/2021,404.399994,404.579987,400.709991,401.609985,396.935822,33113700,2081
12/29/2021,401.75,403.049988,399.109985,401.549988,396.876526,32248500,2082
12/30/2021,401.329987,403.570007,399.75,400.350006,395.690491,23850100,2083
12/31/2021,399.660004,401.059998,397.339996,397.850006,393.219635,34752900,2084
1/3/2022,399.049988,401.940002,396.880005,401.679993,397.004974,40575900,2085
1/4/2022,402.23999,402.279999,393.290009,396.470001,391.855652,58027200,2086
1/5/2022,394.73999,395.890015,384.029999,384.290009,379.817444,75739800,2087
1/6/2022,382.420013,387.350006,380.130005,384.019989,379.550568,70814300,2088
1/7/2022,384.029999,385.76001,378.040009,379.859985,375.438995,72652300,2089
1/10/2022,374.820007,380.640015,369.309998,380.109985,375.686035,91770500,2090
1/11/2022,379.359985,385.98999,377.220001,385.820007,381.329651,68295700,2091
1/12/2022,388.459991,390.200012,385.01001,387.350006,382.841797,54576400,2092
1/13/2022,388.769989,389.470001,376.700012,377.660004,373.264587,77994000,2093
1/14/2022,375.070007,380.350006,374.859985,380.01001,375.58725,80121200,2094
1/18/2022,374.040009,376.220001,369.769989,370.549988,366.237305,75450900,2095
1/19/2022,372.149994,374.690002,366.209991,366.480011,362.214722,81791500,2096
1/20/2022,369.790009,373.869995,361.170013,361.720001,357.510071,88610700,2097
1/21/2022,359.470001,362.179993,351.399994,351.690002,347.596832,143388900,2098
1/24/2022,345.910004,353.980011,334.149994,353.299988,349.18811,198685800,2099
1/25/2022,346.670013,351.029999,341.679993,345.109985,341.093384,124398400,2100
1/26/2022,352.910004,356.880005,340.779999,344.570007,340.559692,146559500,2101
1/27/2022,349.399994,351.269989,340.049988,341.100006,337.130127,95255700,2102
1/28/2022,343.029999,352.019989,337.950012,351.799988,347.705536,108167900,2103
1/31/2022,353.200012,363.649994,351.519989,363.049988,358.824585,94326400,2104
2/1/2022,364.429993,366.190002,359.140015,365.519989,361.265839,74433000,2105
2/2/2022,369.76001,370.100006,364.290009,368.48999,364.201294,78777100,2106
2/3/2022,358.529999,361.929993,352.459991,353.549988,349.435211,95384800,2107
2/4/2022,354.079987,361.399994,351.970001,358.01001,353.843262,86318300,2108
2/7/2022,358.619995,361.049988,353.839996,355.130005,350.996765,58198100,2109
2/8/2022,353.959991,360.23999,352.799988,359.119995,354.940338,64720900,2110
2/9/2022,363.76001,366.809998,362.119995,366.730011,362.461792,55766400,2111
2/10/2022,359.519989,366.48999,356.540009,358.429993,354.258362,112468500,2112
2/11/2022,358.429993,360.070007,345.799988,347.059998,343.020721,101569100,2113
2/14/2022,346.48999,350.980011,343.890015,347.48999,343.445709,80254400,2114
2/15/2022,352.910004,356.369995,351.820007,356.130005,351.985138,55128800,2115
2/16/2022,353.820007,357.089996,350.709991,356.040009,351.89621,58947100,2116
2/17/2022,352.73999,353.459991,345.019989,345.450012,341.429474,61801400,2117
2/18/2022,346.410004,346.809998,339.140015,341.51001,337.535309,80001500,2118
2/22/2022,338.48999,344.040009,334.350006,338.079987,334.145233,85967100,2119
2/23/2022,341.320007,342.179993,329.100006,329.420013,325.586029,86215400,2120
2/24/2022,318.839996,341.040009,318.26001,340.48999,336.527191,130614100,2121
2/25/2022,341.309998,345.980011,337.390015,345.769989,341.745758,78842100,2122
2/28/2022,342.51001,348.540009,341.320007,346.799988,342.763763,77515500,2123
3/1/2022,345.75,348.079987,338.899994,341.48999,337.515533,67407000,2124
3/2/2022,343.079987,348.589996,340.23999,347.220001,343.178864,70609000,2125
3/3/2022,349.929993,350.040009,340.350006,342.26001,338.276642,71089400,2126
3/4/2022,339.839996,341.309998,334.920013,337.299988,333.374329,76936300,2127
3/7/2022,337.290009,338.480011,324.649994,324.859985,321.079071,89933800,2128
3/8/2022,324.049988,333.209991,319.940002,323.350006,319.58667,116153900,2129
3/9/2022,331.75,336.380005,329.089996,334.98999,331.091156,64723400,2130
3/10/2022,330.820007,332.51001,326.709991,331.269989,327.41449,69362700,2131
3/11/2022,334.320007,334.640015,323.899994,324.399994,320.624451,66228400,2132
3/14/2022,323.130005,326.589996,317.450012,318.170013,314.46698,79802600,2133
3/15/2022,320.880005,328.950012,319.230011,328.149994,324.33078,76471000,2134
3/16/2022,332.170013,340.440002,328.399994,340.320007,336.359192,105243000,2135
3/17/2022,338.369995,344.5,337.040009,344.440002,340.431213,67810000,2136
3/18/2022,342.73999,351.790009,341.549988,351.48999,347.3992,85446300,2137
3/21/2022,350.200012,352.480011,345.579987,350.079987,346.43335,73799100,2138
3/22/2022,350.589996,357.850006,350.200012,356.959991,353.241669,63345900,2139
3/23/2022,354.01001,357.660004,351.769989,351.829987,348.16507,70615500,2140
3/24/2022,353.799988,359.700012,351.589996,359.649994,355.903625,53555300,2141
3/25/2022,359.589996,360.670013,354.940002,359.350006,355.60675,57584200,2142
3/28/2022,359.339996,365.01001,358.070007,364.910004,361.108826,56833900,2143
3/29/2022,368.899994,371.829987,366.059998,371.190002,367.323425,68073000,2144
3/30/2022,369.279999,370.980011,365.570007,367.089996,363.266144,68757700,2145
3/31/2022,367.23999,367.600006,361.679993,362.540009,358.763519,67011400,2146
4/1/2022,362.809998,363.609985,358.589996,361.850006,358.080719,54527800,2147
4/4/2022,362.709991,369.309998,362.440002,369.299988,365.453094,45950200,2148
4/5/2022,367.809998,368.540009,359.929993,361.100006,357.338562,62738700,2149
4/6/2022,355.649994,356.779999,350.559998,353.26001,349.580231,90077100,2150
4/7/2022,352.23999,356.350006,348.690002,354.100006,350.411469,63777400,2151
4/8/2022,352.320007,353.089996,348.5,349.149994,345.513031,61956100,2152
4/11/2022,344.809998,345.75,340.540009,340.890015,337.339081,66107400,2153
4/12/2022,345.76001,347.690002,338.040009,339.450012,335.914093,72790200,2154
4/13/2022,339.799988,347.429993,339.059998,346.350006,342.742218,61367800,2155
4/14/2022,346.440002,346.970001,338.209991,338.429993,334.904663,73519400,2156
4/18/2022,337.350006,341.040009,335.790009,338.690002,335.162018,58560600,2157
4/19/2022,338.029999,346.850006,336.980011,346.26001,342.653168,56515700,2158
4/20/2022,347.089996,347.559998,339.959991,341.209991,337.655731,65500000,2159
4/21/2022,345.190002,347.869995,333.200012,334.149994,330.669312,75801000,2160
4/22/2022,334.309998,335.559998,324.959991,325.399994,322.010376,82562100,2161
4/25/2022,323.730011,329.899994,322.429993,329.579987,326.146851,101755900,2162
4/26/2022,327.470001,327.660004,316.859985,317.140015,313.836487,105819600,2163
4/27/2022,317.23999,322.880005,315,316.76001,313.460449,111204200,2164
4/28/2022,321.850006,329.890015,317.519989,328.01001,324.593262,99450000,2165
4/29/2022,323.700012,327.230011,312.600006,313.25,309.986969,91977900,2166
5/2/2022,312.829987,318.720001,309.649994,318.480011,315.162506,115511800,2167
5/3/2022,318.5,321.170013,315.980011,318.820007,315.498962,78185500,2168
5/4/2022,319.309998,330.290009,313.890015,329.600006,326.166656,116083400,2169
5/5/2022,325.170013,325.25,309.619995,313,309.739594,154607400,2170
5/6/2022,310.950012,315.089996,305.109985,309.25,306.028656,139572800,2171
5/9/2022,303.480011,309.350006,295.720001,297.149994,294.054657,113387300,2172
5/10/2022,304.51001,305.76001,296.570007,300.76001,297.627106,124124600,2173
5/11/2022,298.440002,304.089996,290.950012,291.839996,288.800018,140326100,2174
5/12/2022,287.450012,295.75,284.940002,291.149994,288.117188,120910900,2175
5/13/2022,295.720001,303,294.079987,301.940002,298.7948,83684900,2176
5/16/2022,300.149994,302.26001,297.130005,298.440002,295.331238,59190400,2177
5/17/2022,304.450012,306.559998,300.549988,306.170013,302.980774,62715300,2178
5/18/2022,301.540009,302.25,289.850006,291.140015,288.1073,79477100,2179
5/19/2022,289.290009,294.390015,287.579987,289.579987,286.563568,79920700,2180
5/20/2022,293.130005,293.799988,280.209991,288.679993,285.672943,91764200,2181
5/23/2022,289.75,293.869995,287.290009,293.480011,290.422913,63648400,2182
5/24/2022,288.130005,288.859985,282.25,287.23999,284.247864,73491100,2183
5/25/2022,285.709991,293.390015,285.5,291.26001,288.226074,67144500,2184
5/26/2022,290.440002,300.920013,290.149994,299.329987,296.211975,59462200,2185
5/27/2022,302.540009,309.25,302.420013,309.100006,305.880188,66985600,2186
5/31/2022,309.070007,311.329987,304.329987,308.279999,305.068726,60968300,2187
6/1/2022,310.470001,312.649994,303.730011,306,302.8125,65341700,2188
6/2/2022,304.850006,314.559998,303.399994,314.380005,311.105194,59291300,2189
6/3/2022,309.029999,310.470001,304.920013,306.200012,303.010437,60914700,2190
6/6/2022,310.75,312.350006,305.619995,307.220001,304.019775,51785000,2191
6/7/2022,303.809998,310.670013,302.690002,309.869995,306.642181,44900300,2192
6/8/2022,309.049988,311.720001,306.769989,307.640015,304.435455,38342100,2193
6/9/2022,305.910004,309.049988,299.230011,299.399994,296.281219,55900500,2194
6/10/2022,293.649994,294.869995,288.380005,288.839996,285.831238,85963500,2195
6/13/2022,279.75,282.339996,274.529999,275.410004,272.541107,94442000,2196
6/14/2022,277.660004,278.660004,273.339996,275.910004,273.035889,64697500,2197
6/15/2022,279.420013,286.829987,276.609985,282.799988,279.854156,86051400,2198
6/16/2022,275.589996,276.059998,269.279999,271.390015,268.563049,81910300,2199
6/17/2022,272.179993,277.190002,270.51001,274.690002,271.828613,82703400,2200
6/21/2022,278.75,283.450012,278.640015,281.079987,278.686768,51633700,2201
6/22/2022,278.519989,285.179993,277.910004,280.670013,278.280243,67472900,2202
6/23/2022,283.209991,285.720001,280.309998,284.850006,282.424652,57457800,2203
6/24/2022,287.73999,295.040009,287.5,294.609985,292.101532,58422300,2204
6/27/2022,296,296.579987,291.290009,292.450012,289.959961,54151500,2205
6/28/2022,293,295.649994,283.350006,283.540009,281.125824,61609800,2206
6/29/2022,283.399994,285.339996,280.839996,283.799988,281.383606,57302700,2207
6/30/2022,280.75,283.940002,275.779999,280.279999,277.893585,79313600,2208
7/1/2022,278.950012,282.529999,277.029999,282.130005,279.727844,56675100,2209
7/5/2022,278.309998,287.079987,276.75,286.959991,284.516693,61829300,2210
7/6/2022,287.350006,290.950012,285.589996,288.799988,286.341034,63194700,2211
7/7/2022,289.630005,295.700012,289.630005,294.980011,292.468414,56620100,2212
7/8/2022,292.079987,296.75,291.119995,295.350006,292.835297,59895500,2213
7/11/2022,292.880005,293.109985,288.140015,289.040009,286.578979,55273900,2214
7/12/2022,290.320007,292.279999,284.609985,286.23999,283.802795,55797100,2215
7/13/2022,280.600006,288.049988,280.019989,285.649994,283.217834,73939400,2216
7/14/2022,282.98999,287.559998,279.799988,286.670013,284.229187,63741800,2217
7/15/2022,289.730011,291.980011,288.079987,291.869995,289.384888,63818100,2218
7/18/2022,294.720001,296.160004,288.200012,289.399994,286.935913,59519600,2219
7/19/2022,293.109985,298.600006,291.470001,298.299988,295.760132,55172600,2220
7/20/2022,298.730011,304.23999,297.929993,303.029999,300.44986,67769400,2221
7/21/2022,303.5,307.440002,300.779999,307.380005,304.762848,55049400,2222
7/22/2022,306.429993,308.549988,300.119995,301.98999,299.418732,57127700,2223
7/25/2022,302.019989,302.5,298.220001,300.269989,297.713348,40582400,2224
7/26/2022,298.529999,298.790009,293.540009,294.369995,291.863586,50074100,2225
7/27/2022,299.040009,308.540009,298.459991,306.809998,304.197662,69304400,2226
7/28/2022,306.589996,310.399994,302.75,309.809998,307.17215,55139900,2227
7/29/2022,311.390015,316.390015,309.929993,315.459991,312.774017,57501000,2228
8/1/2022,313.649994,318.809998,312.529999,315.269989,312.585632,46358800,2229
8/2/2022,312.920013,318.549988,311.839996,314.329987,311.653625,48676500,2230
8/3/2022,316.049988,323.730011,315.98999,322.890015,320.140778,53735700,2231
8/4/2022,322.970001,324.720001,320.769989,324.399994,321.637939,38973700,2232
8/5/2022,319.190002,323.829987,318.390015,321.75,319.010437,53894000,2233
8/8/2022,322.690002,326.470001,319.209991,320.709991,317.979309,43878500,2234
8/9/2022,318.769989,319.029999,315.420013,317.079987,314.380219,39764200,2235
8/10/2022,324.589996,326.230011,322.059998,325.929993,323.154877,51459600,2236
8/11/2022,328.309998,330.359985,323.359985,324.079987,321.320648,45897700,2237
8/12/2022,326.179993,330.589996,325.100006,330.390015,327.576904,40928400,2238
8/15/2022,329.420013,333.570007,329.399994,333.059998,330.224182,38266600,2239
8/16/2022,332.059998,334.420013,329.160004,332.279999,329.450775,41186900,2240
8/17/2022,329.070007,331.429993,326.359985,328.48999,325.693085,47842200,2241
8/18/2022,328.440002,330.48999,326.790009,329.279999,326.476379,41937200,2242
8/19/2022,326.170013,326.839996,322.079987,322.859985,320.111023,51770600,2243
8/22/2022,318.5,318.73999,313.529999,314.359985,311.68338,51098900,2244
8/23/2022,314.119995,317,313.329987,314.100006,311.425629,39497100,2245
8/24/2022,313.609985,316.869995,312.98999,315.01001,312.32785,38057100,2246
8/25/2022,316.829987,320.600006,315.76001,320.579987,317.850433,38098300,2247
8/26/2022,320.279999,321.51001,307.350006,307.440002,304.822327,69047700,2248
8/29/2022,304.619995,307.220001,303.279999,304.410004,301.818115,48321900,2249
8/30/2022,306.100006,306.730011,298.440002,301.019989,298.45697,51184500,2250
8/31/2022,303.98999,304.910004,299.160004,299.269989,296.721863,50044000,2251
9/1/2022,296.720001,299.779999,292.950012,299.399994,296.850739,57990700,2252
9/2/2022,302.339996,303.75,293.519989,295.170013,292.65683,64666800,2253
9/6/2022,295.660004,296.600006,290.869995,293.049988,290.55484,57005400,2254
9/7/2022,293.540009,299.98999,293.269989,298.970001,296.424469,49260400,2255
9/8/2022,296.850006,301.869995,295.450012,300.519989,297.961243,55649800,2256
9/9/2022,302.829987,307.600006,300.519989,307.089996,304.475281,56125200,2257
9/12/2022,308.5,311.079987,308.179993,310.73999,308.094238,45905700,2258
9/13/2022,301.799988,303.019989,292.790009,293.700012,291.19931,79562200,2259
9/14/2022,294.869995,296.929993,293.059998,296.029999,293.50946,54907200,2260
9/15/2022,294.070007,296.529999,289.459991,291.100006,288.62149,65299400,2261
9/16/2022,287.720001,289.720001,285.619995,289.320007,286.856598,79920400,2262
9/19/2022,286.100006,291.209991,286.040009,291.049988,289.090454,52613800,2263
9/20/2022,288.48999,291.070007,286.380005,288.730011,286.786102,51271100,2264
9/21/2022,289.589996,293.950012,283.420013,283.559998,281.650879,82931000,2265
9/22/2022,282,283.029999,278.820007,280.070007,278.184387,62757100,2266
9/23/2022,277.549988,277.850006,272.019989,275.51001,273.65509,74815200,2267
9/26/2022,275.029999,279.48999,273.559998,274.369995,272.522736,71176700,2268
9/27/2022,277.809998,280.209991,272.109985,274.480011,272.632019,69780100,2269
9/28/2022,274.459991,281.25,272.950012,279.940002,278.055298,79652100,2270
9/29/2022,275.859985,276.25,268.839996,271.869995,270.039581,81216000,2271
9/30/2022,271.029999,275.190002,267.100006,267.26001,265.460632,78482400,2272
10/3/2022,269.070007,275.160004,267.529999,273.529999,271.688416,61267400,2273
10/4/2022,278.98999,282.850006,278.98999,282.130005,280.230499,66696900,2274
10/5/2022,278.279999,283.809998,275.420013,281.980011,280.081543,55766300,2275
10/6/2022,280.959991,284.179993,279.429993,279.76001,277.876495,53489400,2276
10/7/2022,275.019989,275.149994,267.73999,269.100006,267.288239,71354700,2277
10/10/2022,269.299988,269.700012,263.640015,266.410004,264.616333,60393000,2278
10/11/2022,264.700012,267.630005,261.029999,262.75,260.981018,66522500,2279
10/12/2022,263.399994,265.359985,261.950012,262.660004,260.891602,50580200,2280
10/13/2022,255.160004,270.170013,254.259995,268.820007,267.010132,112894100,2281
10/14/2022,271.200012,271.809998,260.140015,260.73999,258.984497,77244300,2282
10/17/2022,266.839996,270.23999,266.73999,269.350006,267.53656,64576500,2283
10/18/2022,276.529999,277.209991,268.73999,271.480011,269.652222,69781000,2284
10/19/2022,269.929993,273.679993,268.070007,270.48999,268.668884,53115400,2285
10/20/2022,269.579987,274.839996,267.920013,269.109985,267.298157,60605500,2286
10/21/2022,267.980011,275.970001,266.820007,275.420013,273.565704,77897700,2287
